Mesure_ID,Vibration_mm_s,Courant_A,Cadence_u_h,Taux_Rebuts_pct
60,2.080701652786094,12.240240141995622,317.53684603293823,1.078245875727575
61,2.316336046656524,11.955687564577914,310.0265573596846,1.0525680759795708
62,2.1703026174326516,11.283464021170461,299.97199703099153,1.0056682408644
63,1.7979587516992996,12.149302016651355,296.6126252391762,1.1323396818249079
64,1.4557833793211996,11.966953307041635,289.4138813221456,1.260961814581878
65,1.6941380596477476,12.927838571288103,295.5329107836289,1.3683362061955524
66,1.7784921823378186,10.659617212318267,282.9828229947513,1.128265902197014
67,1.7529676528037523,11.194610679108218,328.08359130188626,1.248836636944466
68,2.3237365758637076,12.725297610837405,336.23157526747474,1.1995303590545479
69,2.3202941940604016,11.360257056551777,272.09033319050127,1.4443565899061497
70,2.729920281291293,11.096597737454916,309.9174818434604,1.3698488488144165
71,1.7479720135065127,11.409709058991389,309.6357632410525,1.079466946991594
72,2.527157941001257,11.899021283310617,308.54974942303227,1.421302924306922
73,2.525118177869163,11.902821063932958,294.9233465393789,1.2077638740799272
74,1.9233529598471748,11.790041563897667,322.38273729884673,1.2033206935825067
75,2.1562732809902774,10.97143485155135,311.9781141268355,1.5827241108852699
76,2.4094419722165994,12.773158927253531,322.58006981738515,1.0081479591998406
77,1.9805548745214538,13.326219762257677,292.4622963499823,1.4065685232786962
78,1.954990713519168,10.08957131361327,281.4858923208152,1.0028146925770018
79,1.7929786510312409,10.446459382576474,312.39339400289435,1.3941075923380342
80,1.2211872888412003,13.002856974774987,288.6299566610897,1.6132696992639135
81,2.023255633441198,13.56979634062574,322.92819329917586,1.2204008430448883
82,1.7657431219403692,9.870821028295264,268.8474376555938,1.1038306672170877
83,1.6451349542064468,12.815436501278834,297.0348217866627,1.1279754505855237
84,2.139323244547624,13.63787988644878,294.5293285898979,0.9676332832038779
85,1.5210669605290377,11.13758773416719,299.3495970888532,1.24346885920337
86,2.266006364122604,13.57966782689321,309.4386842233745,1.1070885299145066
87,2.159587774035972,11.822005719119995,311.7360075120237,1.1539939703479067
88,1.867936240139907,12.31463709057312,315.87553923934985,0.8286822984268043
89,1.9791076165613284,11.28076668545291,317.8347681929237,1.1047996488102734
90,3.809330800216613,19.368927187247202,302.08406478858,5.362201925412771
91,2.247611739110574,12.834452117615466,340.8479741490098,1.326822882410806
92,2.0618301995469177,13.724709355729823,328.5805356772688,1.1069705988984615
93,2.0864104850145497,13.440607369110225,299.69620033375685,1.6171130190356757
94,2.165623825292133,11.990849955782764,302.67314723358635,1.0015367149485959
95,1.7880029134157311,15.108378615181897,299.3381875240957,1.1105301055628076
96,1.4987107692760917,13.3507926484737,311.1760764356298,0.9656973541666272
97,2.3159150637211683,12.540516035045657,288.47705688757156,1.0811503807194338
98,2.2272770764920944,11.002845602346389,291.5778631642928,1.4895888449626482
99,1.8233315949205917,10.469967270772365,268.1547738279556,1.0462550332751421
100,2.135006365712913,10.55497214292334,298.222777810856,0.8057343270142603
101,4.450721283054864,19.612043166119264,323.10090612755806,4.526833142052103
102,2.3757712650177,13.377302655890228,302.41428265745907,1.2653885554818176
103,1.8136955839774414,12.487088913337523,303.3652469948457,1.2876490011713575
104,1.508708855006697,11.386626816631543,309.7287054455437,1.190237317623701
105,1.5653190039330713,11.864130989103293,287.96196364248283,1.0157227194514062
106,1.8971304157248134,11.742253597072114,305.429865614952,1.0698362732283047
107,2.4825646539847623,12.800050670523664,320.13560142348,1.3553475573476796
108,1.7596130139933486,11.12120223756417,310.2115738324037,1.121361871870302
109,1.8032118085069127,12.349686386116243,321.62880043144906,1.2016009018893274
110,1.796419337620955,12.3000857759467,326.4902424065672,1.0183322958101941
111,1.8245288372247397,11.151131989847087,316.2640259478427,1.2041091857449358
112,1.996295141451413,13.588006029210348,292.872760588939,1.0994057225136036
113,4.253681536142978,17.608451549309635,299.1496988184556,3.391326718227525
114,2.357838785587894,11.007249875443764,337.8353105004328,1.2073801608300672
115,1.9522090442568165,12.852879979520193,310.34086472658447,1.0240776355905752
116,2.8181144096593607,12.054495577154642,308.07626202613073,1.6384058296969222
117,1.6127215704784952,12.408428312659055,290.38069121364276,1.3676218230694945
118,2.5246558367022196,10.81532019980846,303.44516035453955,1.370971081441546
119,2.4591439813355405,12.812416251641972,317.17835096459737,0.9037066989617673
120,1.8641442770809358,14.172428364524555,305.25237707843996,0.9184890512663755
121,1.8696299975410837,10.737166270215537,296.17057000753897,0.9832223559874504
122,4.18054482387784,19.442609850344336,300.1144352298939,3.7428643984079883
123,1.6997589296709468,11.214690304649988,325.2610304062737,1.047320319194652
124,1.9998000365742967,14.689606059597462,316.35227381529205,1.2850497196044306
125,2.006829674801299,13.23963247815025,314.078683856658,1.2397598072716687
126,1.4712227619094156,12.28210734302997,312.49499636212727,1.1885850619167522
127,4.593801445580905,15.239500223206235,284.8884906930012,4.618632186968228
128,1.9143594371361894,11.013943925223742,309.6299344747375,1.1703156802178272
129,2.0216520514816723,12.74627450568179,323.1561271129121,1.0937189008259152
130,1.7933416469735641,10.63750780228251,300.56433379925585,1.356123698943878
131,1.9118868520996948,10.668886155257931,321.616277060134,0.9725543731517172
132,1.8819002232894113,12.008831265167878,314.2688542148609,1.1191993929533208
133,1.9990329594776641,12.133416669543575,319.070438323464,0.8898285593366901
134,1.9951853295587223,12.380031407194293,305.8659202714704,0.8994284812946005
135,2.2656058950185534,11.560474702182887,320.0719545406974,0.8715858197330353
136,2.074982579242596,12.920146546131086,280.1004125718491,0.906314449831474
137,2.232413396731836,11.138185287023573,305.56347724294744,1.1501100241589637
138,1.9967624288042067,12.626644353556442,317.12125263831786,1.0395096629093081
139,2.076313343184944,12.214120678668126,310.0370919461812,1.0496364522544825
140,1.9203691247145205,12.600649085628532,323.6256021520686,1.0440988436668404
141,4.162138349933834,18.17784049589772,302.32931997166554,3.6259398110768135
142,2.1064654017402553,11.544667654895118,295.693260358914,0.8795915969365568
143,1.9478352980107427,11.338922468180572,277.1357250142399,0.8528684528563688
144,1.9379896555980642,10.311606243848416,300.35956949366073,0.9332995568292781
145,1.9639510173884909,9.980997904077164,313.78687409593937,1.0864267411423436
146,2.0100464948134205,11.824025841930522,317.9371447337349,1.2030168403933934
147,1.9814008365977562,11.892477119130387,281.21384511184766,1.223931998682237
148,1.8155822537802513,10.913916876056174,324.9805271475528,1.310013804448836
149,2.252417183238526,11.128900300131559,288.43484604079487,1.1178551761158861
150,2.2732650775408962,13.523453857295928,302.94048159799075,1.0670335336327672
151,2.5886727565072465,12.875839780302814,295.3301215118218,1.6415442198278418
152,1.8008021954872289,10.738393125278376,312.09324802515056,0.5677597791107745
153,2.219924779300195,11.557651948881094,306.59927019821134,1.142539287789978
154,1.3699846856267148,12.406002691656404,316.5254654412873,1.4320913526326076
155,2.273584211457223,11.373548975639459,336.34467844691454,1.5211427593457587
156,1.519327902047629,11.191304684594568,311.7634920411147,0.9111350783939098
157,1.6751707358211458,11.661754216217469,295.1964461432178,1.081391183851654
158,2.10963435857522,13.090660885332474,312.83817346844444,0.835930169177379
159,1.794905318310637,13.18140130251874,338.0673671945354,0.7664243001282478
160,1.7497433416990396,11.26455318220773,316.1577844850923,1.0979244663895729
161,1.8400107125755458,12.460551094634312,321.0767913540198,1.2824886262186441
162,2.240776577333113,11.993588247122249,277.9092003517303,1.3771374009854145
163,1.6921461691821447,10.991764507513949,311.5769361822754,1.052385306789674
164,1.9821288948065632,11.702925486749956,300.44369825126387,1.2335032614748354
165,1.875043426102019,10.735765812002361,293.43787734476894,1.0701370304570041
166,2.2705639545385745,13.163055237153095,304.6206054365982,1.2567017649917458
167,2.2798141788473383,13.552472042655303,306.84677768205154,1.3794385538359313
168,1.3943570068460827,11.589426918425909,294.3853376661365,1.28857204192714
169,2.344886108192224,11.350920687455687,308.2038839235484,1.389141661611868
170,1.7984505508685922,13.054594437648575,302.0507193374189,0.8825802943051387
171,2.077976425536902,13.216148940980018,316.941460866774,1.2350719036163047
172,1.6901601156735122,10.885588598107486,308.86877229394975,1.3662551219877566
173,2.1224744188942286,11.85195533124735,311.39069710043805,1.2953418309603812
174,2.8419451546949634,11.941061612128767,321.6495954676733,1.3024961565139828
175,2.041964635224061,11.229223726345081,314.43424961726663,1.059929639090146
176,3.5738864776413997,19.380266011837083,304.8965653256448,3.6760612289270016
177,1.9233867925570713,11.300054664916049,269.5222758497212,1.1922496298841885
178,3.9474701636107548,20.67028341929974,313.7333758945152,4.0588846082647585
179,2.478157884434271,11.898657270164959,289.49730386163026,1.5275909331338975
180,2.1032514255068815,10.510937717774642,303.533956980095,0.8474805291248879
181,1.6538636909217106,9.943546730023357,311.30779874941624,1.1262322467700179
182,1.6646149642575114,12.918272366638327,327.6614934044506,0.8321851157562148
183,4.035472016619731,15.892061825458327,336.3194876246538,4.260350625428565
184,2.307558479801701,14.13486408302504,289.33928912318595,1.2695710649567755
185,1.6201733301167995,13.97183792508366,282.6303311018381,1.8591670186190803
186,2.3674250828161667,11.493521378280944,310.537191876176,1.3889726703962961
187,1.9697609278542219,14.339052995582627,309.12127181864423,1.1668399571508983
188,1.693019682947658,12.937574529387577,284.5681100752903,1.2094059024704524
189,1.8456621592309173,11.354686197056923,304.7177489671886,1.051446322712534
190,2.577022779452804,9.418160260187726,315.15819607769487,1.3325298173575149
191,1.5418895989400387,12.688155137600326,284.08742072295826,1.2853661788455535
192,1.7584753245377716,12.031295874881145,288.0920483337745,0.7432153170959126
193,2.3143525829295237,12.4313615857437,294.0492810988417,1.200649596865967
194,2.0714308243396995,11.77116382349555,301.3915757669419,1.1233653785277748
195,1.7388905299748427,10.856143069401135,316.7975155981829,1.493073111654058
196,2.3183817680003918,11.572973335578826,299.4498285492206,1.1365131571604372
197,2.3340575919458297,12.706637285945039,305.94038604241655,1.0160795035708161
198,2.109358920610967,11.64562463262579,343.1850231140793,1.1611212279966545
199,1.7979091260974402,11.639582142657392,288.7427251944613,1.1401908615913752
200,1.848759475454662,10.480612911942353,293.8991122458781,1.0880615670594738
201,2.0939431015484717,12.091200481778275,316.5275108629455,0.8496739277643772
202,1.5670634097995846,10.88806805851247,321.79673424925693,1.1850052367414354
203,4.577910909473904,17.847441757035284,312.0516148519819,3.5634880790682386
204,4.5434095080574375,18.279335231636576,335.7524486690107,3.233660635053445
205,1.9221348995527106,11.704295909504243,310.39675089282383,1.2501896884361732
206,2.117514482502166,14.163983565744372,271.40623738033327,0.9736591173814346
207,2.3913146741402773,11.693425777299412,306.6489266866051,1.1506923514025487
208,2.645335076727337,11.559425183866924,295.2932783903423,1.4664445573661982
209,2.5138038407119305,12.58562198589893,328.52479973054534,1.2097960629483182
210,3.560331555305749,17.209489150262876,321.39860909165543,4.290718984535729
211,1.8958672828519187,13.250809321778526,277.97525680016963,1.1564963463066094
212,2.1652271229894624,12.993940043455595,327.9554070809882,0.8685465948910851
213,1.8369082920223625,12.524451744874725,320.9692520695787,0.9486307726155729
214,2.5883130258633202,8.62290250652369,299.48414380528595,1.1266026164508158
215,2.5376938070248687,11.740588301524223,303.66648779578264,1.1142458134001898
216,1.730743053384619,10.727133773994668,328.66700969932083,1.2523451916902792
217,1.9464079934311111,13.12410678395954,271.4842974318258,0.8804788127040568
218,1.7526471350574198,13.052561087256011,312.5717660856748,1.071692581406042
219,1.935607613444964,12.388009889830773,323.58796379712555,1.3311201369088137
220,1.9256073247199834,10.796888802859987,303.4918784778954,0.9994768165734454
221,4.768824670996727,16.92393585880212,316.01446682341043,2.890246682375245
222,1.7068066609678345,11.737738860980512,306.753627121483,0.8167025963506886
223,1.1364726303645978,13.805371066900566,291.6713324148974,1.4881982904030524
224,3.674733703590155,17.66836779248704,291.2464897039577,3.259528851047638
225,1.6606604678067791,12.506808018916647,317.1027975454449,1.2313480085461106
226,1.7836217756309662,11.53969561543747,294.19298566585144,0.92207248676654
227,2.0617675522030203,13.406955577781808,279.0821240472721,1.5162968189568733
228,1.6436680111754765,12.608433884293609,307.0807777592655,0.8508459626640088
229,1.6003368052142224,13.442891692514621,296.2776158435353,1.4261892437209007
230,1.6932823521748037,12.17754119854704,284.6151618709249,1.333982360723051
231,1.6318341796172722,11.952961340744201,306.21970636215406,1.2460107955108148
232,1.817017064382437,12.59513016289881,318.04370458147895,1.1316459586332754
233,1.8028951593546283,13.442540509091208,305.3425510912541,1.4950789314189343
234,2.2273887496013574,13.016734307239172,286.87390544688225,1.626250276818311
235,1.6734553029270245,12.138223807154272,313.1906605608604,1.1246581546410621
236,1.8819931126511755,10.1427814923721,322.5976584952997,1.1401877625431192
237,1.8201425156274662,12.810386039371323,342.62158077604767,1.009576159553996
238,2.2669320420923973,10.561295202546008,329.5113485145166,0.9103192037743448
239,1.9490878389141577,12.035005756152339,287.90890736662226,1.1942296207037022
240,2.346729918721734,11.884233812629425,319.5874065476081,1.2244618952498791
241,1.619717841918413,10.582231516934387,309.36090665117916,0.8676167449712084
242,1.9837090192165094,12.372503089873833,285.41431426522223,1.1913649425919635
243,1.8099559643801224,14.154317740207278,309.8245186009735,1.1790203466055076
244,1.5954047876977508,11.68739446882008,337.61750386442054,1.0812433796987808
245,1.977721356474931,12.76587966241313,325.3296915822259,0.9670031973577706
246,2.5718661602176236,14.355689838742109,287.77135329397714,1.3875151147073115
247,3.28846897449176,19.1705870088284,305.2331926870439,3.667816266084973
248,1.957939855993537,11.355156692342272,313.3584653152164,1.1807759404736642
249,1.566963565534458,12.237014796122748,275.5916387721345,1.3723595934668227
250,1.518454835271677,12.480780183109315,276.177558017277,1.0773298835894296
251,1.7402067313168428,13.433813133273961,307.62867334984725,1.058990898405674
252,1.8515056061623705,13.214050340638085,307.8504758488783,1.2352747172779575
253,1.8661575964927204,9.230116381515433,273.7400781311332,0.8394375722356824
254,1.9254117450238553,11.143795447803823,311.59554993702966,1.1448896524845416
255,1.456050228567888,11.929973277386399,323.4783659594731,1.3821310460209404
256,1.793437750202699,10.984712937462305,301.2888716294733,1.1187473170933049
257,2.165580296223213,8.299908440909359,306.01680036525005,1.1808728438760212
258,1.5517791259448026,11.274381512249322,314.7139991836322,1.2361231797588137
259,1.8828019207011266,11.996389392512338,312.46349769699896,0.984083621125068
260,2.096638440779562,11.474715317188561,276.63341746319134,0.8701688194574039
261,1.741851915732189,11.00305674492366,289.6129397340685,1.123254398855325
262,2.1127030507330797,12.04146462478483,298.27049158479366,1.368776426818337
263,1.4980283278029396,12.34308817525213,290.36594013663483,1.4611009931921795
264,2.293188359067628,11.531402886034527,329.9384644656113,1.0842283775129622
265,2.1207142419209197,13.371743822473672,315.7860909505455,1.0358137077595155
266,2.0183695831581243,12.057714415879476,286.1346681014578,1.012266735895554
267,2.3711899486809274,11.128486330365119,301.3562921174934,1.0975080525232557
268,3.9363361281238265,17.595801566209847,324.21666632985557,3.8987119279033244
269,1.796107482887569,11.787030196741338,294.01393034639807,1.3372710173646356
270,2.452939613752091,13.113420653537455,319.4769255238524,1.6797575090907022
271,2.6074527147374824,11.176311290856866,328.51405473953116,1.1628097522941339
272,1.7711655569811382,12.5958794839967,325.67439639899163,1.2627024948161085
273,1.962464731754421,12.094556910014314,308.0668704579251,1.2093403963458167
274,2.34486403927628,13.993232969504676,326.2674249543599,1.1077880635678812
275,1.9742121494024452,12.390251463660569,296.1219537180497,0.895210458397262
276,2.1962142078835347,11.301773760574141,347.2599827450836,1.1789446289016614
277,2.257533187171166,12.736369528764687,309.0944422043872,1.5650964297216263
278,1.8144394900663405,12.77002199089597,324.49550075586825,1.1751576966687667
279,2.1383606389220855,11.602988987704185,298.84584939674306,0.954422751746338
280,1.9979564108117207,10.83600429566999,313.49004706527535,1.0685493275492297
281,1.5984333641800585,12.53603519122657,314.23887917124335,0.9719437676406296
282,1.6734146266786278,12.063515176765002,289.2098275374947,1.1698300209404784
283,1.7847024149491983,10.483449908262447,288.70646271150014,1.265420496613155
284,2.3064115507648593,12.254520998990612,301.52345654081677,1.0196905669173193
285,2.317248193563398,11.363007101978793,323.79065324538186,0.5112787711988157
286,2.2474712630461338,10.484397958137519,273.8657300546347,1.1933462706933107
287,2.145236532077654,11.647883656611699,298.8315632652242,1.0127675510963694
288,2.136232681361625,13.282918734206863,327.2678345887251,0.9613728259951136
289,2.091594948353094,13.208061500088057,284.05380031155937,0.9533412527566288
290,2.134507028289139,12.946752102007368,326.31631127534774,1.191267512348058
291,2.1568696526091866,12.269232890092123,285.8275193983496,1.0336758320387414
292,1.5365406853099643,12.5957972033551,289.4187925605652,1.4192617390353155
293,1.7392184418384014,12.098644581478002,302.49722977610827,1.33265468648945
294,1.660455863920926,10.89494917378553,336.8488041624759,1.1173535356394597
295,2.3653578525258228,11.094498101147565,294.11987766099065,1.0785883484474603
296,2.545853034182592,11.392819074442295,275.5396325978421,1.3102741327283107
297,1.2842141862639822,13.401359076636329,281.16708719285486,1.3885779489499157
298,2.5163888219176482,13.076690731120445,320.8431192346327,0.9148248592744024
299,2.028618053265405,10.920122436673175,281.9694151534312,1.483328526054892
300,2.334197540322372,12.053391115416199,325.1953977831798,1.3121137069757853
301,2.1671341610130157,11.597392857247272,306.1864439587103,1.0246219649164814
302,2.475330367687974,11.844899460699317,304.45138914754597,0.8568055118622325
303,2.0692150030079737,11.463957181047773,310.0541721813108,1.066883871903895
304,1.5500600285917374,13.405691622806277,291.38435428975487,1.1079211422728665
305,1.9651272883548407,11.981093463126365,307.34382266541826,1.0886393451154717
306,2.1701664952152457,12.216156804601273,284.7177590554701,0.6851790175222447
307,1.9287328364936616,12.224258206133323,327.9311458041191,1.0086996569510178
308,2.2170514683103812,10.97222982503898,287.53598109151864,1.0469446502471285
309,1.9783198617486535,12.108553697840527,312.4609707937028,1.0618363624218836
310,1.8034819246920928,13.062316821786842,287.4092448615696,1.0767024632171307
311,1.6416271335071915,13.472690985480705,295.93552202964605,1.1900774556662759
312,1.8707009237639962,10.852185032280557,298.6448554192832,1.4146007913874117
313,2.067508644401108,10.48139876261127,355.68291567566297,0.9998227611332966
314,1.3534007045955363,12.062134580041523,304.7544165255013,1.1769846110938955
315,1.7425747844640422,13.109187575735033,291.03399345031653,0.7956198955233846
316,1.3410916252244485,12.359596454283688,297.4425545998441,1.2669571213031965
317,1.7963652981872469,12.680296076079806,279.42056661961203,0.8454594121118315
318,2.395113862314784,10.639750979093478,302.232639335264,1.3888105367215156
319,1.6085815940294843,11.428012515730005,336.46847329495074,1.1757680223631939
320,2.232042716134239,9.803887694207098,310.71267202666047,1.321276166710097
321,2.940112292013066,11.857511950754041,320.35781614535654,1.9411023066783362
322,2.4796675833149253,9.835780559156728,289.5309581233132,1.0696386406380736
323,4.271302642117961,22.389068678512587,301.543183122891,2.802713366837988
324,2.283283370412839,13.554821467908935,308.4663447993549,1.4160920304379525
325,1.5480046751958587,12.140643492061766,292.66978388275373,1.264509375535197
326,1.4807731643745172,10.48742689232207,311.80011452442847,1.371451821636443
327,2.0094703759962,12.375712653913176,315.46228305820904,1.3066511208672862
328,2.1315414859445756,13.859132558460942,314.2284168642212,1.2900308914980017
329,2.361153413802249,12.475735499686927,302.4315842852481,1.2629396194048395
330,3.3942207735925143,18.95231336148731,323.54549211109355,4.843394536388824
331,2.063820509839343,11.51483468830378,300.62050354518584,1.0888744339175922
332,2.0525068136624816,11.128789952166617,299.07004660778625,1.2055921982497821
333,1.9566399451597658,11.92913799083735,329.5061631207078,1.065813957630198
334,1.9760832908757795,10.07329464505927,286.1815729050902,1.3044649793795262
335,1.717947514128945,14.264088561313944,276.0495283466468,1.009170307383203
336,2.0923034447670377,12.139650046480494,290.2471226239524,0.7687110864519191
337,2.0643664934643757,12.866772954367008,311.5831127535267,1.2335536456821878
338,1.8547961172345084,11.538491471603793,326.8210472459082,0.9090444773873656
339,2.2197055077877774,10.456913630141713,293.77118536091257,0.906079184097808
340,4.333823674895367,16.74858542280542,335.8522378449371,3.4910268866062104
341,2.223534177671903,10.875899718723367,305.46235502269735,1.3242357779624565
342,1.655993704379961,12.348838763569242,303.03599769763076,1.1048708593151981
343,2.0328831030644574,12.443084811319453,290.5510516060675,0.4915777795934745
344,1.6992275842550608,12.073951303678884,338.17303786680577,1.2627357364135137
345,2.031863066278945,11.215415763817802,302.4450890736772,1.233130432608177
346,1.7005128899834285,11.85036776297377,282.3562035547409,1.2589716349936957
347,2.4214639013270793,11.04994917395762,346.7803673701178,1.3043024266549845
348,2.258499384776548,12.809177692558938,311.6923915954899,1.1051517633673147
349,2.3804864707629885,12.571546927498215,318.5801176602728,1.1076635429953603
350,2.347068289764514,11.978597566902103,333.5865237542923,0.9534505926886427
351,1.9107020951806906,11.431648528304969,315.4458639017255,0.9654646166618143
352,1.8595487846359495,14.107317899782016,321.57311906975576,1.176527389204656
353,2.5747688634710504,10.697936013846665,305.9235262295769,1.3724081229568006
354,1.945510515443103,10.455386903139157,317.4734488863988,1.2598057542523082
355,1.5529883879842403,11.917994019371976,304.41931715253736,0.9426017653176713
356,2.3324640221097224,11.741952673429093,304.65642854070194,0.8366849131790239
357,4.770029059984797,19.208757832914472,307.0351848610771,3.604605228510683
358,2.496961560913064,12.646116454946672,298.2541425172149,1.0491323625865245
359,2.08017999373368,12.02952558698204,313.5744232007106,1.1411833667625548
360,1.9933995091755847,12.500337782819473,313.5313679786568,0.8380516877090767
361,2.5036198668956477,12.482165748249658,318.92158219820806,1.4932988701238465
362,1.4923061061377942,14.10355672018195,315.87331075560303,1.0953948440283625
363,1.8068304394810075,12.253363390495435,339.00073187747245,1.441669825308781
364,1.7071702192877813,11.318922867320506,322.8947055738216,1.2580249239949914
365,1.2756236730708161,12.19850109982821,301.4767178629519,1.214280649067391
366,2.288148221245479,9.381320586729759,312.70221556504055,1.5704272294630632
367,1.81605192338563,11.967352458579638,329.0158679407203,1.1740693377553808
368,2.29877145374337,13.092982471105987,288.85045578673595,1.188567797808346
369,2.128398542107419,12.602184118870422,339.2421104829749,1.0971790246068753
370,2.200357013987136,12.298556043645675,291.8311296262531,1.218199282880771
371,1.8497181713225863,12.649239155570495,320.30468168504217,1.2190865916735156
372,1.747798112484934,13.103256544877716,305.11220748381635,0.9664408007080005
373,2.0296210888225077,13.425233407298187,304.13414920145453,1.0578337034138223
374,2.3033255004916957,12.447455900289459,282.85048114798695,1.180184134284189
375,1.9833739381903652,11.683888565487308,320.4275016136511,1.2167194770081973
376,1.7683610135313435,9.686478009440224,283.0979108532036,1.2532049598451755
377,1.6043240298385417,12.978173427007729,280.47290604135077,1.2299752323199837
378,2.067373795056863,12.515202513603903,324.7149513129118,0.992749730396927
379,1.8171577134735826,12.1526594875158,335.4232951284823,1.000409024982922
380,1.9763256061613859,11.311948504805763,293.6568219740731,0.8620498150910638
381,1.9212030018579425,12.965152003340556,322.052856802139,1.2223697923641308
382,1.8533377783541,11.742763574171867,318.54094800776056,0.9901406616772342
383,2.096955175050639,11.965577888954016,303.4441821831049,1.067477290194057
384,2.1829863477675553,11.944011410831756,327.7088869872718,1.1683088635464682
385,2.6485420517347587,12.449851718165498,302.2184229352984,1.3615630452239034
386,2.250129345845889,10.851367988969871,313.79808047042343,1.1376678442392871
387,2.5259151687264665,12.562551861907346,283.6859119831748,1.09049141024943
388,1.7298618774374268,11.279111643191973,284.4124962874318,1.1990167669396306
389,1.471688225660082,11.314196293100844,324.8737644014093,1.2104845336762582
390,1.995238015612348,12.88524004755775,314.370488596748,1.0827339699357226
391,2.283148990569203,11.00497153890443,302.57823310905536,1.3813011757466214
392,2.2313833669926115,12.883442401010466,337.4333684163961,1.2342573615495478
393,2.3997559188677697,12.101366724708905,337.2543664211452,1.084917851606546
